Dados	Densidade de Fluxo (Jy)	G1	G2	G3	G4	G5	Ajuste		
374.225200	-0.59389	0.00814	0.00000	0.00000	0.00000	0.06575	0.07389	0.44592	0.66778
375.128070	-0.23781	0.00804	0.00000	0.00000	0.00000	0.06493	0.07297	0.09659	0.31079
376.030940	0.02030	0.00795	0.00000	0.00000	0.00000	0.06412	0.07207	0.00268	0.05177
376.933809	0.48104	0.00785	0.00000	0.00000	0.00000	0.06332	0.07117	0.16799	-0.40987
377.836679	0.45074	0.00775	0.00000	0.00000	0.00000	0.06253	0.07029	0.14474	-0.38045
378.739549	0.00242	0.00766	0.00000	0.00000	0.00000	0.06175	0.06941	0.00449	0.06698
379.642419	-0.60069	0.00757	0.00000	0.00000	0.00000	0.06097	0.06854	0.44787	0.66923
380.545289	-0.37159	0.00748	0.00000	0.00000	0.00000	0.06020	0.06767	0.19296	0.43927
381.448158	-0.13891	0.00738	0.00000	0.00000	0.00000	0.05944	0.06682	0.04233	0.20573
382.351028	0.08790	0.00729	0.00000	0.00000	0.00000	0.05868	0.06598	0.00048	-0.02192
383.253898	0.26255	0.00721	0.00000	0.00000	0.00000	0.05793	0.06514	0.03897	-0.19741
384.156768	0.16035	0.00712	0.00000	0.00000	0.00000	0.05719	0.06431	0.00922	-0.09603
385.059638	0.23244	0.00703	0.00000	0.00000	0.00000	0.05646	0.06349	0.02854	-0.16895
385.962508	0.22932	0.00694	0.00000	0.00000	0.00000	0.05573	0.06268	0.02777	-0.16664
386.865377	-0.09161	0.00686	0.00000	0.00000	0.00000	0.05501	0.06187	0.02356	0.15348
387.768247	-0.44754	0.00677	0.00000	0.00000	0.00000	0.05430	0.06108	0.25869	0.50861
388.671117	-0.16291	0.00669	0.00000	0.00000	0.00000	0.05360	0.06029	0.04982	0.22320
389.573987	0.07121	0.00661	0.00000	0.00000	0.00000	0.05290	0.05951	0.00014	-0.01170
390.476857	-0.25244	0.00653	0.00000	0.00000	0.00000	0.05221	0.05874	0.09683	0.31118
391.379726	0.24470	0.00645	0.00000	0.00000	0.00000	0.05153	0.05797	0.03487	-0.18672
392.282596	0.24688	0.00637	0.00000	0.00000	0.00000	0.05085	0.05722	0.03597	-0.18966
393.185466	-0.62729	0.00629	0.00000	0.00000	0.00000	0.05018	0.05647	0.46753	0.68376
394.088336	-0.08403	0.00621	0.00000	0.00000	0.00000	0.04952	0.05573	0.01953	0.13976
394.991206	-0.10235	0.00613	0.00000	0.00000	0.00000	0.04886	0.05500	0.02476	0.15734
395.894075	-0.32880	0.00606	0.00000	0.00000	0.00000	0.04821	0.05427	0.14675	0.38307
396.796945	-0.23122	0.00598	0.00000	0.00000	0.00000	0.04757	0.05355	0.08109	0.28477
397.699815	-0.17461	0.00591	0.00000	0.00000	0.00000	0.04693	0.05284	0.05173	0.22745
398.602685	-0.21419	0.00583	0.00000	0.00000	0.00000	0.04631	0.05214	0.07093	0.26633
399.505555	-0.27117	0.00576	0.00000	0.00000	0.00000	0.04568	0.05144	0.10408	0.32262
400.408424	-0.04076	0.00569	0.00000	0.00000	0.00000	0.04507	0.05076	0.00838	0.09152
401.311294	0.04340	0.00562	0.00000	0.00000	0.00000	0.04446	0.05008	0.00004	0.00667
402.214164	0.00248	0.00555	0.00000	0.00000	0.00000	0.04386	0.04940	0.00220	0.04692
403.117034	-0.21265	0.00548	0.00000	0.00000	0.00000	0.04326	0.04874	0.06832	0.26139
404.019904	-0.04266	0.00541	0.00000	0.00000	0.00000	0.04267	0.04808	0.00823	0.09074
404.922774	-0.38749	0.00534	0.00000	0.00000	0.00000	0.04209	0.04743	0.18916	0.43492
405.825643	-0.42108	0.00527	0.00000	0.00000	0.00000	0.04151	0.04678	0.21890	0.46787
406.728513	-0.23525	0.00521	0.00000	0.00000	0.00000	0.04094	0.04615	0.07919	0.28140
407.631383	-0.30864	0.00514	0.00000	0.00000	0.00000	0.04037	0.04552	0.12542	0.35415
408.534253	-0.81319	0.00508	0.00000	0.00000	0.00000	0.03982	0.04489	0.73630	0.85808
409.437123	-0.44331	0.00501	0.00000	0.00000	0.00000	0.03926	0.04428	0.23774	0.48759
410.339992	-0.01306	0.00495	0.00000	0.00000	0.00000	0.03872	0.04367	0.00322	0.05673
411.242862	-0.32285	0.00489	0.00000	0.00000	0.00000	0.03818	0.04306	0.13389	0.36592
412.145732	0.00858	0.00482	0.00000	0.00000	0.00000	0.03764	0.04247	0.00115	0.03389
413.048602	0.33105	0.00476	0.00000	0.00000	0.00000	0.03712	0.04188	0.08362	-0.28917
413.951472	0.71453	0.00470	0.00000	0.00000	0.00000	0.03660	0.04130	0.45324	-0.67323
414.854341	0.30676	0.00464	0.00000	0.00000	0.00000	0.03608	0.04072	0.07078	-0.26604
415.757211	0.17679	0.00458	0.00000	0.00000	0.00000	0.03557	0.04015	0.01867	-0.13663
416.660081	0.12936	0.00452	0.00000	0.00000	0.00000	0.03507	0.03959	0.00806	-0.08977
417.562951	0.71780	0.00447	0.00000	0.00000	0.00000	0.03457	0.03903	0.46072	-0.67877
418.465821	0.66662	0.00441	0.00000	0.00000	0.00000	0.03407	0.03848	0.39456	-0.62814
419.368691	0.39611	0.00435	0.00000	0.00000	0.00000	0.03359	0.03794	0.12828	-0.35817
420.271560	0.06469	0.00430	0.00000	0.00000	0.00000	0.03311	0.03740	0.00074	-0.02729
421.174430	-0.02707	0.00424	0.00000	0.00000	0.00000	0.03263	0.03687	0.00409	0.06394
422.077300	0.44826	0.00419	0.00000	0.00000	0.00000	0.03216	0.03635	0.16967	-0.41191
422.980170	0.71759	0.00413	0.00000	0.00000	0.00000	0.03170	0.03583	0.46480	-0.68176
423.883040	0.27835	0.00408	0.00000	0.00000	0.00000	0.03124	0.03532	0.05907	-0.24303
424.785909	-0.07648	0.00403	0.00000	0.00000	0.00000	0.03078	0.03481	0.01238	0.11129
425.688779	-0.03371	0.00397	0.00000	0.00000	0.00000	0.03034	0.03431	0.00463	0.06802
426.591649	0.04051	0.00392	0.00000	0.00000	0.00000	0.02989	0.03382	0.00004	-0.00669
427.494519	-0.13729	0.00387	0.00000	0.00000	0.00000	0.02946	0.03333	0.02911	0.17062
428.397389	0.13341	0.00382	0.00000	0.00000	0.00000	0.02902	0.03285	0.01011	-0.10057
429.300258	0.00910	0.00377	0.00000	0.00000	0.00000	0.02860	0.03237	0.00054	0.02327
430.203128	0.00887	0.00372	0.00000	0.00000	0.00000	0.02817	0.03190	0.00053	0.02302
431.105998	0.18484	0.00368	0.00000	0.00000	0.00000	0.02776	0.03143	0.02353	-0.15341
432.008868	0.01316	0.00363	0.00000	0.00000	0.00000	0.02735	0.03097	0.00032	0.01781
432.911738	0.01035	0.00358	0.00000	0.00000	0.00000	0.02694	0.03052	0.00041	0.02017
433.814608	0.12576	0.00353	0.00000	0.00000	0.00000	0.02654	0.03007	0.00916	-0.09568
434.717477	-0.43182	0.00349	0.00000	0.00000	0.00000	0.02614	0.02963	0.21294	0.46145
435.620347	-0.28252	0.00344	0.00000	0.00000	0.00000	0.02575	0.02919	0.09716	0.31171
436.523217	-0.18555	0.00340	0.00000	0.00000	0.00000	0.02536	0.02876	0.04593	0.21431
437.426087	-0.06199	0.00335	0.00000	0.00000	0.00000	0.02498	0.02833	0.00816	0.09032
438.328957	-0.35665	0.00331	0.00000	0.00000	0.00000	0.02460	0.02791	0.14789	0.38456
439.231826	-0.66667	0.00326	0.00000	0.00000	0.00000	0.02423	0.02750	0.48186	0.69416
440.134696	-0.11972	0.00322	0.00000	0.00000	0.00000	0.02386	0.02708	0.02155	0.14681
441.037566	-0.09510	0.00318	0.00000	0.00000	0.00000	0.02350	0.02668	0.01483	0.12178
441.940436	-0.55020	0.00314	0.00000	0.00000	0.00000	0.02314	0.02628	0.33233	0.57648
442.843306	0.07189	0.00309	0.00000	0.00000	0.00000	0.02279	0.02588	0.00212	-0.04601
443.746175	0.09060	0.00305	0.00000	0.00000	0.00000	0.02244	0.02549	0.00424	-0.06511
444.649045	0.09949	0.00301	0.00000	0.00000	0.00000	0.02209	0.02511	0.00553	-0.07438
445.551915	-0.40560	0.00297	0.00000	0.00000	0.00000	0.02175	0.02473	0.18518	0.43033
446.454785	-0.84721	0.00293	0.00000	0.00000	0.00000	0.02142	0.02435	0.75963	0.87157
447.357655	-0.71017	0.00289	0.00000	0.00000	0.00000	0.02109	0.02398	0.53897	0.73415
448.260524	-0.38787	0.00286	0.00000	0.00000	0.00000	0.02076	0.02362	0.16932	0.41148
449.163394	-0.18185	0.00282	0.00000	0.00000	0.00000	0.02044	0.02325	0.04207	0.20510
