Dados;Densidade de Fluxo (Jy);G1;G2;G3;G4;G5;Ajuste;Erro
1,38576E+12;-0.175417825947779;0.113751523269447;3,68E-13;1,44E-44;2,68E-34;0.447701581881796;0.561453105151243;0.736870931099022
1,39479E+12;-0.297626963003616;0.112836103746288;2,59E-13;5,06E-44;9,27E-35;0.446688865915782;0.55952496966207;0.857151932665686
1,40382E+12;-0.34836706452646;0.111926308842846;1,82E-13;1,77E-44;3,19E-35;0.445661007151857;0.557587315994702;0.905954380521163
1,41285E+12;-0.354548282800568;0.111022121416968;1,28E-13;6,18E-45;1,09E-35;0.444618120755256;0.555640242172224;0.910188524972792
1,42188E+11;-0.380084831023918;0.110123524204357;8,98E-14;2,15E-45;3,72E-36;0.443560323385763;0.553683847590119;0.933768678614037
1,43091E+12;-0.251944221886866;0.109230499820322;6,29E-14;7,43E-46;1,26E-38;0.442487733175645;0.551718232995967;0.803662454882833
1,43993E+12;-0.0804518361000639;0.108343030761538;4,41E-14;2,56E-47;4,25E-37;0.441400469707327;0.549743500468865;0.630195336568929
1,44896E+12;-0.266970617825951;0.107461099408687;3,08E-14;8,79E-48;1,43E-37;0.440298653991906;0.547759753400593;0.814730371226544
1,45799E+11;-0.107091430008687;0.10658468802819;2,16E-14;3,00E-47;4,76E-38;0.439182408446384;0.545767096474574;0.652858526483261
1,46702E+12;0.170064407554758;0.105713778773955;1,51E-14;1,02E-47;1,58E-38;0.438051856870647;0.543765635644602;0.373701228089844
1,47605E+12;0.299245625828874;0.104848353689975;1,05E-14;3,46E-48;5,23E-39;0.436907124425359;0.541755478115334;0.24250985228646
1,48508E+12;0.199846641057299;0.103988394712055;7,32E-15;1,17E-48;1,72E-39;0.435748337608532;0.539736732320586;0.339890091263287
1,49411E+12;0.249025828874558;0.103133883669527;5,10E-15;3,93E-49;5,63E-40;0.434575624231877;0.537709507901404;0.288683679026846
1,50313E+12;0.979096387250191;0.102284802287824;3,54E-15;1,32E-49;1,83E-40;0.433389113398117;0.535673915685941;-0.44342247156425
1,51216E+12;0.63715222481364;0.101441132190089;2,46E-15;4,39E-50;5,94E-41;0.432188935476825;0.533630067666914;-0.103522157146726
1,52119E+12;0.746978113138518;0.100602854899339;1,71E-17;1,46E-50;1,92E-41;0.43097522208086;0.531578076980199;-0.215400036158319
1,53022E+12;0.367114153747654;0.0997699518400706;1,19E-15;4,82E-52;6,15E-43;0.429748106041821;0.529518057881892;0.162403904134238
1,53925E+12;-0.537882800567068;0.0989424043407773;8,21E-16;1,59E-51;1,96E-42;0.428507721386674;0.527450125727451;1,06533E+14
1,54828E+12;-0.467620871633056;0.0981201936356267;5,68E-16;5,21E-52;6,24E-43;0.427254203313012;0.525374396948638;0.992995268581694
15573070564;0.0731628847121186;0.0973033008661339;3,93E-16;1,70E-52;1,97E-43;0.425987688164131;0.523290989030265;0.450128104318146
1,56634E+12;-0.0102523437142743;0.096491707083645;2,71E-16;5,54E-53;6,21E-44;0.424708313405208;0.521200020488853;0.531452364203127
1,57536E+12;-0.413342699044222;0.0956853932509894;1,87E-16;1,80E-53;1,94E-44;0.423416217598089;0.519101610849079;0.932444309893301
1,58439E+12;-0.353216303105135;0.0948843402441329;1,29E-16;5,80E-55;6,06E-45;0.422111540375914;0.516995880620047;0.870212183725182
1,59342E+12;-0.0813259477751878;0.0940885288546233;8,89E-17;1,86E-55;1,88E-45;0.420794422418897;0.514882951273521;0.596208899048708
1,60245E+12;-0.17058939955184;0.0932979397912197;6,11E-17;5,96E-55;5,80E-46;0.419465005428704;0.512762945219924;0.683352344771764
1,61148E+12;-0.11631122696301;0.0925125536815222;4,20E-17;1,90E-55;1,78E-46;0.418123432102679;0.510635985784201;0.626947212747211
1,62051E+12;-0.478006150820878;0.091732351074379;2,88E-18;6,03E-56;5,43E-48;0.416769846109287;0.508502197183666;0.986508348004544
1,62954E+12;-0.712247267572142;0.0909573124414065;1,98E-17;1,91E-56;1,65E-47;0.415404392061982;0.506361704503388;1,21861E+14
1,63857E+12;-0.28488990716605;0.090187418179023;1,36E-19;6,01E-58;5,00E-48;0.414027215493853;0.504214633672876;0.789104540838926
1,64759E+12;-0.12834066858737;0.0894226486099601;9,27E-18;1,88E-57;1,50E-48;0.412638462831271;0.502061111441232;0.630401780028602
1,65662E+11;0.0281669456258271;0.0886629839856159;6,34E-18;5,88E-58;4,50E-49;0.411238281368964;0.499901265354579;0.471734319728752
1,66565E+12;-0.0886518361000661;0.0879084044876277;4,33E-19;1,83E-58;1,34E-49;0.409826819243645;0.497735223731273;0.586387059831339
1,67468E+12;-0.513719856404631;0.0871588902294455;2,96E-18;5,67E-59;3,98E-50;0.408404225407549;0.495563115636995;1,00928E+14
1,68371E+12;-0.630934069602596;0.0864144212586442;2,02E-19;1,75E-59;1,17E-50;0.406970649603296;0.49338507086194;1,12432E+14
1,69274E+11;-0.285514272648285;0.0856749775584719;1,37E-18;5,37E-60;3,45E-51;0.405526242337299;0.491201219895771;0.776715492544056
1,70177E+12;0.0520593314126288;0.084940539049396;9,34E-19;1,64E-60;1,01E-51;0.404071154853094;0.48901169390249;0.436952362489861
1,71079E+12;0.427011615676587;0.0842110855913752;6,35E-20;5,01E-61;2,93E-52;0.402605539106053;0.486816624697429;0.0598050090208415
1,71982E+12;0.12269587963598;0.0834865969853811;4,31E-19;1,52E-61;8,47E-53;0.401129547736628;0.484616144722009;0.361920265086029
1,72885E+12;0.588847148671508;0.0827670529749178;2,92E-19;4,59E-62;2,44E-53;0.399643334043529;0.482410387018447;-0.106436761653061
1,73788E+12;0.752389280651205;0.0820524332482524;1,98E-19;1,38E-62;6,98E-54;0.398147051958349;0.480199485206602;-0.272189795444603
1,74691E+12;0.358206539534457;0.08134271743983;1,34E-19;4,14E-63;1,99E-54;0.396640856018526;0.477983573458356;0.119777033923899
1,75594E+12;0.0508314126309024;0.0806378851321596;9,07E-20;1,24E-63;5,64E-55;0.395124901341273;0.475762786473433;0.42493137384253
1,76497E+12;0.182988773036993;0.0799379158572167;6,12E-20;3,68E-64;1,59E-55;0.393599343596485;0.473537259453702;0.290548486416709
1,774E+12;0.38511669181872;0.0792427890986177;4,13E-20;1,09E-64;4,47E-57;0.392064338981325;0.471307128079943;0.0861904362612231
1,78302E+12;0.329194356793337;0.0785524842930763;2,79E-20;3,21E-65;1,25E-56;0.390520044193298;0.469072528486374;0.139878171693037
1,79205E+11;0.46183039740248;0.0778669808318588;1,88E-20;9,42E-67;3,48E-57;0.388966616403307;0.466833597235166;0.00500319983268616
1,80108E+12;0.465763899940548;0.0771862580629152;1,26E-20;2,76E-67;9,62E-58;0.387404213230279;0.464590471293194;-0.00117342864735359
1,81011E+12;0.280473036996383;0.076510295292307;8,49E-22;8,03E-67;2,65E-58;0.385832992714254;0.462343288006561;0.181870251010178
1,81914E+12;0.191709077605523;0.0758390717856344;5,70E-21;2,33E-67;7,25E-59;0.384253113289491;0.460092185075126;0.268383107469603
1,82817E+12;0.383743087757804;0.0751725667701227;3,82E-21;6,73E-68;1,98E-59;0.382664733759177;0.4578373005293;0.0740942127714961
1,8372E+12;0.467636996387249;0.0745107594360223;2,56E-21;1,94E-68;5,37E-61;0.381068013268598;0.45557877270462;-0.0120582236826287
1,84623E+12;0.256643087757809;0.0738536289380056;1,72E-21;5,54E-69;1,45E-60;0.379463111278342;0.453316740216348;0.196673652458539
1,85525E+12;0.160740549686736;0.0732011543972104;1,15E-21;1,58E-69;3,89E-62;0.377850187539148;0.451051341936358;0.290310792249622
1,86428E+12;0.13054207252938;0.0725533149026096;7,67E-22;4,50E-70;1,04E-61;0.376229402065211;0.448782716967821;0.318240644438441
1,87331E+12;0.103069991311106;0.0719100895123788;5,12E-22;1,27E-70;2,77E-62;0.374600915107541;0.44651100461992;0.343441013308814
1,88234E+12;0.222968976082676;0.0712714572558953;3,41E-23;3,59E-71;7,32E-63;0.372964887129;0.444236344384895;0.221267368302219
1,89137E+11;0.240784204509072;0.0706373971350078;2,27E-23;1,01E-71;1,93E-63;0.371321478777615;0.441958875912622;0.20117467140355
1,9004E+12;0.46409892532126;0.0700078881257234;1,51E-22;2,81E-73;5,05E-64;0.369670850861054;0.439678738986777;-0.0244201863344829
1,90943E+12;0.582104001463392;0.0693829091794629;1,01E-23;7,83E-73;1,32E-64;0.368013164320084;0.437396073499547;-0.144707927963845
1,91845E+12;0.373503493849174;0.0687624392250011;6,68E-23;2,17E-73;3,42E-65;0.366348580203948;0.435111019428949;0.0616075255797749
1,92748E+11;0.073620752732424;0.0681464571697655;4,43E-23;6,00E-74;8,82E-66;0.364677259644192;0.432823716813958;0.359202964081534
1,93651E+12;0.198764407554755;0.0675349419011318;2,94E-23;1,65E-74;2,27E-66;0.362999363828584;0.430534305729716;0.231769898174961
1,94554E+12;-0.0368711254401646;0.0669278722883205;1,95E-23;4,52E-75;5,79E-67;0.361315053976797;0.428242926265118;0.465114051705282
1,95457E+12;-0.400522394475697;0.0663252271836635;1,29E-23;1,23E-75;1,47E-67;0.359624491314549;0.425949718498213;0.82647211297391
1,9636E+12;-0.279561988384327;0.0657269854238697;8,51E-24;3,35E-76;3,73E-68;0.357927837047843;0.423654822471712;0.703216810856039
1,97263E+12;-0.723569094983311;0.065133125831875;5,62E-24;9,06E-77;9,40E-69;0.356225252339011;0.421358378170886;1,14493E+13
1,98166E+12;-0.730416303105137;0.0645436272180799;3,70E-24;2,44E-77;2,36E-69;0.354516898281212;0.419060525499292;1,14948E+14
1,99068E+12;-0.341623917318337;0.0639584683815808;2,44E-24;6,55E-78;5,87E-70;0.352802935873043;0.416761404254623;0.75838532157296
1,99971E+12;-0.627291937622907;0.0633776281119775;1,61E-24;1,75E-78;1,46E-70;0.351083525994993;0.414461154106971;1,04175E+14
2,00874E+12;-0.297522902089909;0.0628010851905138;1,06E-24;4,66E-79;3,60E-71;0.349358829384153;0.412159914574666;0.709682816664575
2,01777E+12;0.0892090776055206;0.0622288183915961;6,94E-25;1,23E-79;8,85E-72;0.3476290066102;0.409857825001797;0.320648747396276
2,0268E+11;0.428884712123288;0.0616608064839197;4,55E-25;3,26E-80;2,16E-72;0.345894218050399;0.407555024534319;-0.0213296875889689
2,03583E+12;-0.111586861480774;0.061097028232214;2,98E-25;8,56E-81;5,26E-73;0.344154623866665;0.405251652098879;0.516838513579653
2,04486E+12;-0.103865541683817;0.0605374623984055;1,95E-25;2,24E-81;1,27E-74;0.342410383981071;0.402947846379476;0.506813388063293
2,05389E+12;-0.309635592445236;0.059982087742775;1,28E-25;5,84E-82;3,07E-75;0.340661658051517;0.400643745794292;0.710279338239528
2,06291E+12;-0.413072140668589;0.0594308830256598;8,36E-26;1,52E-82;7,36E-76;0.338908605449305;0.398339488474964;0.811411629143553
2,07194E+12;0.326988265422781;0.0588838270085827;5,46E-26;3,92E-83;1,76E-75;0.337151385235153;0.396035212243736;0.069046946820955
2,08097E+12;0.156848671514151;0.0583408984553786;3,56E-26;1,01E-83;4,17E-76;0.33539015613539;0.393731054590768;0.236882383076617
2,09E+12;-0.198769094983312;0.0578020761338498;2,32E-26;2,59E-85;9,84E-77;0.333625076520075;0.391427152653925;0.590196247637237
2,09903E+12;0.180241564915164;0.0572673388168649;1,51E-26;6,62E-85;2,31E-77;0.331856304379575;0.389123643196439;0.208882078281275
2,10806E+12;0.243926844102983;0.0567366652834502;9,82E-27;1,68E-85;5,41E-79;0.330083997301307;0.386820662584757;0.142893818481774
2,11709E+12;0.195871514153744;0.0562100343204029;6,38E-27;4,27E-87;1,26E-78;0.328308312448464;0.384518346768867;0.188646832615123
21261150375;0.147753747656278;0.0556874247232973;4,14E-27;1,08E-86;2,92E-79;0.326529406536972;0.382216831260269;0.234463083603991
2,13514E+12;0.330630397402476;0.0551688152978339;2,68E-27;2,70E-87;6,72E-81;0.324747435813832;0.379916251111666;0.0492858537091899
2,14417E+12;0.248172529382174;0.0546541848608299;1,74E-27;6,77E-89;1,54E-80;0.322962556034493;0.377616740895323;0.129444211513149
2,1532E+12;-0.184367064526459;0.0541435122417715;1,12E-27;1,69E-88;3,51E-81;0.321174922442412;0.375318434684183;0.559685499210642
2,16223E+11;-0.290675693968083;0.0536367762838349;7,27E-28;4,19E-90;7,98E-82;0.319384689747054;0.373021466030889;0.663697159998972
2,17126E+12;-0.191464018841177;0.0531339558449031;4,69E-28;1,03E-89;1,80E-82;0.317592012102116;0.370725967947019;0.562189986788196
2,18029E+12;0.114371006539532;0.0526350297990738;3,03E-28;2,55E-90;4,05E-83;0.315797043085753;0.368432072884827;0.254061066345295
2,18932E+12;0.292252732427855;0.0521399770376476;1,95E-28;6,25E-91;9,07E-84;0.313999935679263;0.366139912716911;0.0738871802890557
2,19834E+12;0.0994486715141498;0.0516487764701125;1,26E-28;1,52E-91;2,02E-84;0.312200842245986;0.363849618716099;0.264400947201949
2,20737E+12;0.342451717199431;0.0511614070256066;8,08E-29;3,71E-93;4,47E-85;0.310399914512245;0.361561321537852;0.0191096043384211
2,2164E+12;-0.0884437142726497;0.0506778476538742;5,19E-29;8,98E-93;9,85E-87;0.308597303546728;0.359275151200602;0.447718865473252
2,22543E+12;-0.0156635112269683;0.0501980773262171;3,33E-29;2,17E-93;2,16E-86;0.306793159740113;0.35699123706633;0.372654748293298
2,23446E+12;0.226715168976082;0.0497220750369139;2,14E-29;5,20E-94;4,71E-87;0.304987632786738;0.354709707823652;0.12799453884757
2,24349E+12;0.314896387250187;0.0492498198041424;1,37E-29;1,24E-94;1,02E-87;0.303180871664724;0.352430691468867;0.0375343042186796
2,25252E+12;0.288631412630902;0.0487812906708993;8,76E-30;2,96E-95;2,21E-88;0.301373024616348;0.350154315287247;0.0615229026563449
2,26155E+11;0.426199940549683;0.0483164667063744;5,60E-30;7,03E-96;4,76E-89;0.299564239130468;0.347880705836843;-0.0783192347128402
2,27057E+12;-0.114646252343718;0.0478553270067907;3,58E-30;1,66E-96;1,02E-89;0.29775466192322;0.345609988930011;0.460256241273729
2,2796E+12;-0.23077823203915;0.0473978506965448;2,28E-30;3,91E-97;2,17E-90;0.295944438920159;0.343342289616704;0.574120521655854
2,28863E+12;-0.0638229020899104;0.0469440169290295;1,46E-30;9,16E-99;4,59E-91;0.294133715237473;0.341077732166503;0.404900634256413
2,29766E+12;-0.327679754881789;0.046493804887951;9,26E-31;2,14E-98;9,68E-92;0.292322635165471;0.338816440053422;0.666496194935211
2,30669E+12;-0.112190414780265;0.0460471937881761;5,89E-31;4,97E-99;2,03E-92;0.290511342150522;0.336558535938698;0.448748950718963
2,31572E+12;-0.115249805643209;0.0456041628765749;3,75E-31;1,15E-99;4,24E-93;0.288699978777283;0.334304141653858;0.449553947297067
2,32475E+12;-0.774267572140673;0.0451646914332947;2,38E-31;2,65E-100;8,80E-94;0.286888686752992;0.332053378186286;1,10632E+14
2,33378E+12;-0.479005135592452;0.0447287587725743;1,51E-31;6,09E-101;1,82E-94;0.285077606890238;0.329806365662812;0.808811501255264
2,3428E+12;-0.693994983308183;0.0442963442435553;9,55E-32;1,39E-101;3,74E-95;0.283266879090012;0.327563223333567;1,02156E+14
2,35183E+12;-0.362602597521381;0.0438674272315119;6,05E-33;3,17E-104;7,66E-96;0.281456642326837;0.325324069558349;0.687926667079729
2,36086E+12;-0.0890056432066615;0.0434419871586345;3,82E-33;7,19E-103;1,56E-96;0.279647034632381;0.323089021791016;0.412094664997677
2,36989E+12;-0.186365034069606;0.0430200034848074;2,42E-32;1,62E-103;3,16E-97;0.277838193079354;0.320858196564161;0.507223230633767
2,37892E+12;-0.46855741985641;0.042601455708797;1,52E-33;3,65E-104;6,37E-98;0.27603025376749;0.318631709476287;0.787189129332697
2,38795E+12;-0.578737115287879;0.0421863233689575;9,61E-33;8,18E-105;1,28E-98;0.27422335180782;0.316409675176777;0.895146790464656
2,39698E+11;-0.168799551836106;0.0417745860442051;6,05E-33;1,83E-105;2,55E-99;0.272417621308431;0.314192207352636;0.482991759188742
2,406E+12;-0.092606150820874;0.041366223354707;3,81E-33;4,06E-106;5,07E-100;0.270613195359321;0.311979418714028;0.404585569534902
2,41503E+12;-0.367743206658435;0.0409612149630136;2,39E-33;8,97E-107;1,00E-101;0.268810206019541;0.309771420982554;0.677514627640989
2,42406E+12;-0.506747775186355;0.0405595405747666;1,50E-33;1,98E-107;1,97E-101;0.267008784302831;0.307568324877597;0.814316100063952
2,43309E+12;-0.251007673663512;0.0401611799394039;9,42E-34;4,34E-108;3,86E-102;0.26520906016356;0.305370240102964;0.556377913766476
2,44212E+12;-0.272152851328489;0.039766112851249;5,90E-34;9,49E-109;7,51E-104;0.26341116248475;0.303177275335999;0.575330126664488
2,45115E+12;-0.80407061782595;0.0393743191501892;3,70E-34;2,06E-109;1,46E-103;0.261615219064604;0.300989538214794;1,10506E+14
2,46018E+12;-0.982326963003615;0.0389857787223478;2,31E-34;4,48E-111;2,81E-104;0.25982135660334;0.298807135325688;1,28113E+13
2,46921E+12;-0.382977724424936;0.0386004715011332;1,44E-34;9,66E-111;5,39E-105;0.258029700692102;0.296630172193235;0.679607896618171
2,47823E+12;0.0972633923263331;0.0382183774678857;9,01E-35;2,08E-111;1,03E-105;0.256240375800395;0.294458753268281;0.197195360941948
2,48726E+12;-0.0183899071660534;0.0378394766525183;5,62E-35;4,45E-112;1,96E-106;0.254453505263815;0.292292981916333;0.310682889082386
2,49629E+11;-0.107923917318335;0.037463749134526;3,50E-35;9,49E-113;3,70E-107;0.252669211273863;0.290132960408389;0.398056877726724
2,50532E+12;0.199180651209581;0.0370911750436009;2,18E-35;2,01E-113;6,96E-109;0.250887614866287;0.287978789909888;0.0887981387003071
2,51435E+12;-0.182514780262498;0.0367217345602427;1,35E-35;4,26E-114;1,30E-108;0.249108835909717;0.285830570469959;0.468345350732457
2,52338E+12;-0.278583815795493;0.0363554079167277;8,41E-36;8,98E-115;2,43E-109;0.247332993096386;0.283688401013114;0.562272216808607
2,53241E+12;-0.369095998536608;0.0359921753976536;5,21E-36;1,88E-115;4,50E-110;0.245560203931185;0.281552379328839;0.650648377865447
2,54144E+12;-0.319708688891939;0.0356320173407193;3,23E-36;3,93E-116;8,30E-111;0.243790584722193;0.279422602062912;0.599131290954851
2,55046E+12;0.0424232908034874;0.0352749141372544;2,00E-36;8,18E-117;1,52E-111;0.242024250570341;0.277299164707595;0.234875873904108
2,55949E+12;-0.142805135592447;0.0349208462331349;1,24E-36;1,70E-117;2,78E-112;0.240261315361341;0.275182161594476;0.417987297186923
2,56852E+12;0.32590603192024;0.0345697941293279;7,65E-37;3,50E-118;5,05E-113;0.238501891756151;0.273071685885479;-0.0528343460347614
2,57755E+12;0.492486742580141;0.0342217383824319;4,72E-37;7,19E-119;9,14E-114;0.236746091181744;0.270967829564176;-0.221518913015965
2,58658E+12;0.146962884712121;0.0338766596055537;2,91E-37;1,47E-120;1,64E-114;0.234994023823945;0.268870683429499;0.121907798717378
2,59561E+12;0.07054054968674;0.033534538468824;1,79E-37;3,00E-120;2,95E-115;0.233245798618807;0.266780337087631;0.196239787400891
2,60464E+12;-0.184471125440165;0.033195355699907;1,10E-37;6,09E-121;5,25E-116;0.231501523244296;0.264696878944203;0.449168004384368
2,61366E+12;-0.0883812777244266;0.0328590920848403;6,78E-38;1,23E-121;9,31E-117;0.229761304114028;0.262620396198868;0.351001673923295
2,62269E+12;0.620460854255267;0.03252572846852;4,17E-38;2,48E-122;1,64E-117;0.228025246369553;0.260550974838074;-0.359909879417193
2,63172E+11;0.555568468468469;0.0321952457551822;2,56E-38;4,97E-123;2,88E-118;0.226293453872957;0.258488699628139;-0.29707976884033
2,64075E+12;0.295332935473546;0.031867624909204;1,57E-38;9,93E-124;5,04E-119;0.224566029201485;0.256433654110689;-0.0388992813628569
2,64978E+12;0.456481666438009;0.0315428469555252;9,59E-39;1,97E-124;8,75E-120;0.222843073640549;0.254385920596074;-0.202095745841935
2,65881E+12;0.0710608542552684;0.0312208929802791;5,87E-39;3,91E-125;1,51E-120;0.221124687178179;0.252345580158458;0.18128472590319
2,66784E+12;-0.196625440160975;0.0309017441311989;3,59E-39;7,72E-126;2,61E-121;0.219410968498638;0.250312712629837;0.446938152790812
2,67687E+12;-0.00340513559245181;0.0305853816183694;2,19E-39;1,52E-126;4,46E-122;0.217702014978227;0.248287396596596;0.251692532189048
2,68589E+12;0.0775126309050123;0.0302717867146466;1,34E-39;2,97E-127;7,61E-123;0.215997922679677;0.246269709394324;0.168757078489311
2,69492E+12;0.301097910092828;0.0299609407560717;8,13E-40;5,78E-128;1,29E-123;0.214298786346847;0.244259727102919;-0.0568381829899094
2,70395E+12;0.188628874559836;0.0296528251425874;4,95E-40;1,12E-128;2,18E-124;0.212604699401405;0.242257524543992;0.0536286499841562
2,71298E+12;-0.099640668587373;0.0293474213384289;3,01E-40;2,17E-130;3,66E-125;0.210915753938108;0.240263175276537;0.33990384386391
2,72201E+12;-0.111461988384328;0.0290447108725107;1,83E-40;4,17E-130;6,11E-126;0.209232040720379;0.238276751592889;0.349738739977217
2,73104E+11;-0.354236100059456;0.028744675339107;1,11E-40;7,99E-131;1,02E-126;0.207553649177855;0.236298324516962;0.590534424576418
2,74007E+12;-0.811625440160977;0.0284472963982153;6,73E-41;1,53E-131;1,68E-127;0.205880667402542;0.234327963800757;1,04595E+14
2,7491E+12;-0.574262495998539;0.0281525557759163;4,07E-41;2,90E-132;2,77E-128;0.204213182145256;0.232365737921173;0.806628233919712
2,75812E+12;-0.740635084831027;0.0278604352650185;2,46E-41;5,49E-133;4,53E-129;0.202551278814032;0.23041171407905;0.971046798910078
2,76715E+12;-0.650435084831027;0.0275709167253639;1,49E-41;1,04E-133;7,39E-131;0.200895041470943;0.228465958196307;0.878901043027334
2,77618E+12;-0.478963511226969;0.02728398208432;8,99E-42;1,94E-134;1,20E-130;0.199244552830329;0.226528534914649;0.705492046141618
2,78521E+12;-0.425663511226968;0.0269996133370714;5,42E-42;3,64E-135;1,93E-131;0.197599894256192;0.224599507593263;0.650263018820231
2,79424E+12;-0.515114272648287;0.0267177925472187;3,27E-42;6,77E-136;3,11E-132;0.195961145761709;0.222678938308928;0.737793210957215
2,80327E+12;-0.619612242191433;0.0264385018470806;1,97E-42;1,26E-136;4,96E-133;0.194328386007366;0.220766887854446;0.840379130045879
2,8123E+12;-0.377941176201585;0.0261617234379922;1,18E-42;2,32E-137;7,89E-134;0.192701692299377;0.218863415737369;0.596804591938954
2,82132E+12;-0.443228993460469;0.0258874395908701;7,11E-43;4,27E-138;1,25E-134;0.191081140590009;0.216968580180879;0.660197573641348
2,83035E+12;-0.3428726482828;0.0256156326464892;4,27E-43;7,82E-139;1,97E-135;0.189466805476534;0.215082438123023;0.557955086405823
2,83938E+12;-0.911732039145747;0.0253462850157552;2,56E-45;1,43E-139;3,08E-136;0.187858760200472;0.213205045216227;1,12494E+14
2,84841E+12;-0.733725440160978;0.0250793791802368;1,53E-43;2,59E-141;4,81E-138;0.1862570766487;0.211336455828937;0.945061895989915
2,85744E+12;-0.406911734577221;0.0248148976924176;9,17E-44;4,69E-141;7,46E-138;0.184661825353214;0.209476723045632;0.616388457622853
2,86647E+11;-0.954459450313262;0.0245528231759429;5,48E-45;8,46E-142;1,15E-139;0.183073075491166;0.207625898667109;1,16209E+14
2,8755E+12;-0.377275186353867;0.0242931383261206;3,27E-44;1,52E-142;1,77E-139;0.181490894886742;0.205784033212863;0.58305921956673
2,88453E+12;-0.13279447569397;0.0240358259101477;1,95E-44;2,72E-143;2,70E-140;0.179915350011714;0.203951175921862;0.336745651615832
2,89355E+12;-0.321248790414781;0.0237808687673331;1,16E-44;4,83E-144;4,11E-142;0.178346505986245;0.202127374753578;0.523376165168359
2,90258E+12;-0.161556912242194;0.0235282498095665;6,93E-45;8,57E-145;6,22E-142;0.176784426581523;0.20031267639109;0.361869588633284
2,91161E+12;0.125443087757805;0.0232779520214938;4,12E-45;1,51E-145;9,37E-143;0.175229174220897;0.198507126242391;0.0730640384845862
2,92064E+12;-0.0184523437142765;0.0230299584608534;2,45E-45;2,66E-146;1,40E-143;0.173680809982299;0.196710768443152;0.215163112157428
2,92967E+12;0.269213646133437;0.0227842522586385;1,45E-45;4,66E-147;2,09E-144;0.172139393599881;0.19492364585852;-0.0742900002749174
2,9387E+12;0.752888773036993;0.0225408166195257;8,62E-46;8,13E-148;3,11E-145;0.170604983467614;0.19314580008714;-0.559742972949853
2,94773E+12;0.650742580143593;0.0222996348220461;5,10E-46;1,41E-148;4,59E-146;0.169077636641567;0.191377271463613;-0.45936530867998
2,95676E+12;0.145797402478618;0.0220606902187524;3,02E-46;2,44E-149;6,74E-147;0.167557408842443;0.189618099061195;0.0438206965825771
2,96578E+11;0.26186694562583;0.0218239662366182;1,79E-46;4,21E-150;9,86E-148;0.166044354459863;0.187868320696481;-0.0739986249293486
2,97481E+12;0.319766438011616;0.0215894463771857;1,05E-46;7,22E-151;1,43E-148;0.16453852655536;0.186127972932546;-0.13363846507907
2,98384E+12;0.594216691818719;0.0213571142167108;6,22E-47;1,23E-152;2,08E-149;0.163039976865606;0.184397091082317;-0.409819600736402
2,99287E+12;0.189502986234963;0.0211269534065321;3,67E-47;2,10E-153;2,99E-150;0.161548755807366;0.182675709213898;-0.00682727702106525
3,0019E+11;0.6472045090776;0.0208989476731976;2,16E-47;3,56E-153;4,29E-151;0.160064912481166;0.180963860154363;-0.466240648923237
3,01093E+12;0.118679128366946;0.0206730808185867;1,27E-47;6,01E-154;6,12E-152;0.158588494675197;0.179261575493784;0.0605824471268381
3,01996E+12;-0.0598269630036157;0.0204493367202515;7,47E-48;1,01E-154;8,68E-153;0.157119548870907;0.177568885591159;0.237395848594774
3,02898E+12;0.101467453240037;0.0202276993314967;4,38E-48;1,69E-155;1,23E-153;0.155658120247159;0.175885819578656;0.0744183663386187
3,03801E+12;0.334126844102986;0.0200081526816028;2,57E-49;2,82E-156;1,72E-154;0.154204252685585;0.174212405367188;-0.159914438735798
3,04704E+12;-0.0689218868614816;0.0197906808758948;1,51E-48;4,68E-157;2,41E-155;0.152757988775179;0.172548669651074;0.241470556512555
3,05607E+12;-0.0934802624960014;0.0195752680960462;8,81E-49;7,74E-158;3,35E-156;0.151319369818693;0.170894637914739;0.264374900410741
3,0651E+12;-0.0515437142726505;0.0193618986001556;5,15E-49;1,27E-158;4,64E-157;0.149888435837793;0.169250334437949;0.220794048710599
3,07413E+12;-0.400605643206664;0.0191505567228198;3,01E-49;2,09E-159;6,40E-158;0.148465225578415;0.167615782301234;0.568221425507898
3,08316E+12;0.0690628847121211;0.0189412268754109;1,76E-49;3,41E-161;8,77E-159;0.147049776517741;0.165991003393152;0.0969281186810305
3,09219E+12;0.370985219737502;0.0187338935461326;1,02E-49;5,55E-161;1,20E-159;0.145642124869938;0.164376018416071;-0.206609201321431
3,10121E+11;0.1372852197375;0.0185285413000728;5,96E-51;9,00E-162;1,62E-160;0.144242305592094;0.162770846892167;0.0254856271546673
3,11024E+12;-0.188258942699047;0.018325154779455;3,47E-50;1,45E-162;2,19E-161;0.142850352391741;0.161175507171196;0.349434449870243
3,11927E+12;-0.191089399551839;0.0181237187036746;2,02E-50;2,33E-163;2,95E-162;0.141466297733145;0.159590016436819;0.350679415988658
3,1283E+12;-0.1803919376229;0.0179242178693319;1,17E-50;3,73E-164;3,94E-165;0.140090172843795;0.158014390713127;0.338406328336027
3,13733E+12;-0.0453624959985426;0.0177266371504579;6,79E-51;5,95E-165;5,25E-164;0.138722007722441;0.156448644872899;0.201811140871442
3,14636E+12;-0.378690414780266;0.0175309614985104;3,94E-51;9,44E-166;6,95E-165;0.137361831145763;0.154892792644273;0.533583207424539
3,15539E+12;0.128315168976084;0.0173371759424951;2,28E-51;1,49E-166;9,16E-166;0.136009670676125;0.153346846618621;0.0250316776425366
